PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,DIRECCION,TIPO-NUM,CODIGO-POSTAL,COD-BARRIO,BARRIO,WIKIDATA_BARRIO,COD-DISTRITO,DISTRITO,WIKIDATA_DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL,TIPO
5934112,Residencia para mayores Miraflores II,,,Residencia de personas mayores dependientes.,"Metro: Arturo Soria (línea 4).  Bus: 120, 122.",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5d82b014bd7cd210VgnVCM2000000c205a0aRCRD,CALLE ULISES 44,V,28043.0,3.0,Canillas,https://wikidata.org/entity/Q9694341,16.0,Hortaleza,https://wikidata.org/entity/Q1928529,444707.0,4478782.0,40.4578727577996,-3.65213352272044,913 004 442,,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
5934113,Residencia para mayores Paseo Imperial,,,Residencia de personas mayores dependientes.,"Metro: Puerta de Toledo (línea 5), Pirámides (línea 5).  Bus: 17, 41, 36, 62.  Cercanías Renfe: Pirámides (líneas C1 y C10).  Bicimad: Estación 236 (paseo Imperial, 20).  Aparcamiento: Parking VOT (97), Ventosa.",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f765b014bd7cd210VgnVCM2000000c205a0aRCRD,PASEO IMPERIAL 26,V,28005.0,1.0,Imperial,https://wikidata.org/entity/Q3773740,2.0,Arganzuela,https://wikidata.org/entity/Q2000929,439201.0,4472999.0,40.4053891198736,-3.71651694456998,913 648 252,,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
5934851,Residencia para mayores Pedro Justo Dorado,,,Residencia de personas mayores dependientes.,"Metro: Guman El Bueno (líneas 6 y 7).  Bus: 45, C2, F, C1, 44, 127.  Bicimad: Estaciones 256 (calle Beatriz de Bobadilla,2), 237 (calle Francisco Balseiro, 1).",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c144157e4accd210VgnVCM1000000b205a0aRCRD,CALLE PEDRO JUSTO DORADO DELLMANS 5,V,28040.0,3.0,Ciudad Universitaria,https://wikidata.org/entity/Q3319235,9.0,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,439604.0,4477784.0,40.4485213458228,-3.71221678642408,915 358 620,,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
5934865,Residencia para mayores Años Dorados III,,,Residencia de personas mayores dependientes.,"Metro: Pinar del Rey (línea 8), Esperanza (línea 4).  Bus: 73.",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d75b4e254bccd210VgnVCM1000000b205a0aRCRD,CALLE AGUSTIN CALVO 19,V,28043.0,3.0,Canillas,https://wikidata.org/entity/Q9694341,16.0,Hortaleza,https://wikidata.org/entity/Q1928529,444867.0,4479470.0,40.4640748820753,-3.65031180129296,913 882 262,,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
5934893,Residencia para mayores Las Rosas,,,Residencia de personas mayores mixta.,"Metro: Avenida de Guadalajara (línea 2).  Bus: 4, 153, 167, 48, 38.",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3aee4e254bccd210VgnVCM1000000b205a0aRCRD,CALLE BUTRON 14,V,28022.0,5.0,Rosas,https://wikidata.org/entity/Q18880469,20.0,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,448306.0,4475105.0,40.4249733822197,-3.60940647300112,913 130 954,,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
5934970,Residencia para mayores y Centro de día Orpea Sanchinarro,,,Residencia de personas mayores dependientes y centro de día.,"Bus: 172, 172SF, 173.",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23fad788acccd210VgnVCM2000000c205a0aRCRD,CALLE PADRES DOMINICOS 2,V,28050.0,6.0,Valdefuentes,https://wikidata.org/entity/Q10388714,16.0,Hortaleza,https://wikidata.org/entity/Q1928529,444385.0,4483689.0,40.5020494359374,-3.65636690588955,917 502 138,,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
5935000,Residencia para mayores Sanitas El Viso,,,Residencia de personas mayores dependientes.,"Metro: Concha Espina (línea 9).  Bus: 51, 7, 16, 29, 52, 19.  Bicimad: Estaciones 147 (avenida del Doctor Arce, 45), 197 (avenida de Concha Espina, 34).",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4443d788acccd210VgnVCM2000000c205a0aRCRD,CALLE RODRIGUEZ MARIN 57,V,28002.0,1.0,El Viso,https://wikidata.org/entity/Q4778,5.0,Chamartín,https://wikidata.org/entity/Q1766348,442433.0,4477936.0,40.45009082916,-3.67888064588975,915 612 332,,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
5935095,Residencia para mayores Orpea Madrid Ferraz,,,Residencia de personas mayores dependientes.,"Metro: Arg&amp;uuml;elles (líneas 3, 4 y 6).  Bus: 62, 74, 21.  Bicimad: Estación 117 (calle Altamirano, 24).  Aparcamiento: Marqués de Urquijo (63) entre calle Princesa y Juan Álvarez Mendizábal.",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=236911738fccd210VgnVCM2000000c205a0aRCRD,CALLE FERRAZ 92,V,28008.0,2.0,Argüelles,https://wikidata.org/entity/Q64874,9.0,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,438809.0,4475793.0,40.4305269525264,-3.72140852096694,915 442 248,,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
5935108,Residencia para mayores y Centro de día Sanitas Residencial Mirasierra,,,Residencia de personas mayores mixta y centro de día.,"Bus: 133, 134.",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d3b11738fccd210VgnVCM2000000c205a0aRCRD,CALLE NURIA 40,V,28034.0,7.0,Mirasierra,https://wikidata.org/entity/Q31134,8.0,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,440059.0,4482729.0,40.4931001195743,-3.70733966216384,917 353 270 (residencia) / 914 323 020 (centro de día),,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
5935158,Residencia para mayores Nuestra Señora del Perpetuo Socorro ACI,,,Residencia de personas mayores dependientes.,"Metro: Palos de la Frontera (línea 3), Atocha Renfe (línea 1).  Bus: 102, 8.  Cercanías Renfe: Madrid Puerta de Atocha (líneas C1, C2, C3, C4, C4a,C4b, C5, C7, C10 y Regional).  Bicimad: Estaciones 118 (calle Juan Martín el Empecinado, 16), 119 (calle Méndez Álvaro, 11).",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=33bc11738fccd210VgnVCM2000000c205a0aRCRD,CALLE ANCORA 42,V,28045.0,6.0,Palos de la Frontera,https://wikidata.org/entity/Q521009,2.0,Arganzuela,https://wikidata.org/entity/Q2000929,441569.0,4472670.0,40.4025918627327,-3.68858503174019,915 060 560,,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
5935431,Colegio Estudiantes las Tablas,,,,BUS: 176,Enseñanzas:  Primer Ciclo de Educación Infantil Segundo Ciclo de Educación Infantil Educación Primaria Educación Secundaria Obligatoria Bachillerato (Ciencias - Humanidades y Ciencias Sociales)  Formación Profesional de grado superior  ACTIVIDADES FÍSICAS Y DEPORTIVAS: Animación de Actividades Físicas y Deportivas SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD: Educación infantil ADMINISTRACIÓN Y GESTIÓN: Administración y Finanzas    Enseñanza biling&amp;uuml;e,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13724ac7e4bdd210VgnVCM1000000b205a0aRCRD,CALLE FROMISTA 1,V,28050.0,6.0,Valverde,https://wikidata.org/entity/Q31132,8.0,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,442431.0,4484431.0,40.5086003102321,-3.67950570979084,918 250 075,info@colegioestudianteslastablas.edu.es,CentrosEducacion/ColegiosPrivadosConcertados
5937228,Residencia para mayores San Luis Gonzaga (Los Almendros),,,Residencia de personas mayores dependientes.,,,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6745b7a3621ed210VgnVCM2000000c205a0aRCRD,CARRETERA COLMENAR VIEJO,V,28049.0,,,,,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,439661.0,4490699.0,,,917 347 477,,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
5937277,Residencia para mayores Sagrado Corazón,,,Residencia de personas mayores dependientes.,"Metro: Artilleros (línea 9).  Bus: 30, 100, 140.",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c73446d9341ed210VgnVCM2000000c205a0aRCRD,CALLE MERIDA 27,V,28030.0,3.0,Marroquina,https://wikidata.org/entity/Q11935636,14.0,Moratalaz,https://wikidata.org/entity/Q2076109,446276.0,4473160.0,40.4073140312425,-3.63317140834432,913 016 609,,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
5937334,Residencia para mayores y centro de día Nuestra Señora de Montserrat,,,Residencia de personas mayores mixta y centro de día.,"Metro: San Bernardo (líneas 2 y 4).  Bus: 147, 3, 21, C03.  Bicimad: Estación 12 (calle San Bernardo, 85).",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cfdbe25ed61ed210VgnVCM1000000b205a0aRCRD,CALLE SAN BERNARDO 79,V,28015.0,5.0,Universidad,https://wikidata.org/entity/Q10387767,1.0,Centro,https://wikidata.org/entity/Q1763376,440071.0,4475463.0,40.4276459727177,-3.70651199134605,914 471 250,,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
5937351,Residencia sacerdotal para mayores San Pedro,,,Residencia de personas mayores mixta.,"Metro: San Bernardo (líneas 2 y 4).  Bus: 147, 3, 149, 37, 21, C03.  Bicimad: Estación 3 (Plaza Conde Suchil, 3).",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d82e25ed61ed210VgnVCM1000000b205a0aRCRD,CALLE SAN BERNARDO 101,V,28015.0,2.0,Arapiles,https://wikidata.org/entity/Q10856744,7.0,Chamberí,https://wikidata.org/entity/Q1763370,440155.0,4475821.0,40.4308770443308,-3.70555549389502,914 454 200,,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
5937448,Residencia para mayores Mi Casa Hermanitas de los Pobres,,,Residencia de personas mayores mixta.,"Metro: O' Donnell (línea 6).  Bus: 143, 156, 2,30, 56, 71, 203, 28, C2.  Bicimad: Estación 101 (calle Jorge Juan, 131).",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b9a21bff81ed210VgnVCM1000000b205a0aRCRD,CALLE DOCTOR ESQUERDO 49,V,28028.0,3.0,Fuente del Berro,https://wikidata.org/entity/Q3814564,4.0,Salamanca,https://wikidata.org/entity/Q1773521,443278.0,4474852.0,40.4223666163158,-3.66865281969905,915 742 988,,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
5937452,Residencia para mayores La Guindalera,,,,"Metro: Cartagena (línea 7).  Bus: 74, 1, 114, 115, 122, 72.  Bicimad: Estación 241 (avenida de Camilo José Cela, 23).",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=528e21bff81ed210VgnVCM1000000b205a0aRCRD,CALLE PINTOR MORENO CARBONERO 15,V,28028.0,4.0,La Guindalera,https://wikidata.org/entity/Q3814559,4.0,Salamanca,https://wikidata.org/entity/Q1773521,443168.0,4476621.0,40.438295239347,-3.67009579393809,917 131 770,,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
5942340,Sala Cardamomo,,,"Estilos: Flamenco, Jazz.","Metro: Sevilla (línea 2), Antón Martín (línea 1), Sol (líneas 1, 2 y 3).  Bus: 002, M1, 51.  Cercanías Renfe: Sol (líneas C3, C, C4a, C4b y Regional).",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2834ff84bbed210VgnVCM1000000b205a0aRCRD,CALLE ECHEGARAY 15,V,28014.0,3.0,Cortes,https://wikidata.org/entity/Q2535637,1.0,Centro,https://wikidata.org/entity/Q1763376,440650.0,4474106.0,40.4154675406336,-3.69954039379147,918 05 10 38 / 691 022 117,reservas@cardamomo.com,AuditoriosSalasConcierto
5955463,Centro de Formación Técnica,Centro Privado de Formación Profesional Específica.,,,"Metro: Sol (líneas 1, 2 y 3), Tirso Molina (línea 1)  Bus: 002, M1, M3, 50  Cercanías Renfe: Sol (líneas C3, C3a y C4)",Formación profesional de grado medio  Sanidad  Cuidados auxiliares de Enfermería. Farmacia y Parafarmacia.,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba81f72caca0e210VgnVCM2000000c205a0aRCRD,CALLE CARRETAS 14,V,28012.0,6.0,Sol,https://wikidata.org/entity/Q2465181,1.0,Centro,https://wikidata.org/entity/Q1763376,440320.0,4474056.0,40.4149882045997,-3.7034249060847,915 211 939 / 608 676 041,cenfortec@cenfortec.es,CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados
5962985,Parque Anunciación,Pequeño parque urbano con estancia de juegos infantiles. Destacan en él sus praderas y sus cedros de gran porte.,,,"Bus: 20, 26, 63.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Conservación:Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.   Superficie: 4.088 m&amp;sup2;   % Especies predominantes (nombre común) con respecto a especies principales:  Árboles. N&amp;ordm; total de unidades arbóreas: 38Ciprés de Arizona 16%Tilo de hojas grandes 16%Tuya occidental 16%Cedro del Atlas 13% Arbustos.  N&amp;ordm; total de unidades arbustivas: 38 Tuya oriental 32%Evónimo 18%Laurel cerezo 13% Macizos arbustivos. Superficie de macizos arbustivos: 249 m&amp;sup2; Griñolera 23%Pitosporo 22%Adelfa 20%,Instalación parcialmente accesible para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=18f52d0109d2e210VgnVCM2000000c205a0aRCRD,CALLE ANUNCIACION 1,V,28009.0,6.0,Niño Jesús,https://wikidata.org/entity/Q3773746,3.0,Retiro,https://wikidata.org/entity/Q2002296,442659.0,4473699.0,40.4119284199715,-3.67583331713166,,,ParquesJardines
5962990,Jardín Concejal Alejandro Muñoz Revenga,Plaza pavimentada con gran superficie de arbustos y una zona infantil.,,Zonas infantiles,"Bus: 2, 16, 61 y 202  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Conservación: Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad   Superficie: 2.713 m2    % Especies predominantes (nombre común) con respecto a especies principales):Árboles. Número total de unidades arbóreas: 26Plátano de sombra 85%Árbol del amor 12%Magnolio 3% Macizos arbustivos. Superficie de macizos arbustivos: 855 m2  Agracejo 28%Olivilla 22%Pitosporo 19%,Instalación parcialmente accesible para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=724bdcbc2ad2e210VgnVCM2000000c205a0aRCRD,CALLE MELENDEZ VALDES 32,V,28015.0,1.0,Gaztambide,https://wikidata.org/entity/Q10288587,7.0,Chamberí,https://wikidata.org/entity/Q1763370,439591.0,4476067.0,40.4330433405512,-3.71222758268509,,,ParquesJardines
5963115,Parque San José de Calasanz,"Parque situado sobre un aparcamiento en la calle Joaquín María López, por lo que tiene una zona pavimentada con grandes masas arbustivas y árboles de sombra. Está dotado de una zona infantil compuesta por el mismo tipo de plantación (diseño de macizos arbustivos y árboles de sombra) que permite aislar del tráfico rodado de las calles adyacentes. Otras denominaciones: Jardines de Joaquín María López",,Zona Infantil,"Bus: 2, 16, 61, 202  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Conservación:Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.   Superficie: 1.831 m2    % Especies predominantes (nombre común) con respecto a especies principales:  Árboles. N&amp;ordm; total de unidades arbóreas: 49Plátano de sombra 61%Ciruelo rojo 39% Arbustos. N&amp;ordm; total de unidades arbustivas: 3 Aralia 33%Hiedra 33%Escalonia 33% Macizos arbustivos. Superficie de macizos arbustivos: 891 m2  Junípero horizontal 26%Laurentino 24%Abelia 17%,Instalación parcialmente accesible para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7898311dbbd2e210VgnVCM2000000c205a0aRCRD,CALLE JOAQUIN MARIA LOPEZ 39,V,28015.0,1.0,Gaztambide,https://wikidata.org/entity/Q10288587,7.0,Chamberí,https://wikidata.org/entity/Q1763370,439395.0,4476576.0,40.4376143682309,-3.71458677430398,,,ParquesJardines
5963151,Jardines de la Plaza de Olavide,"Plaza circular pavimentada situada entre bloques, dotada de área infantil y aparatos de entrenamiento de mayores.",,Zonas infantiles Zonas de mayores,"Metro: Bilbao (línea 1, 4) Bus: 3, 16, 37, 40, 61, 149  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Conservación: Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad   Superficie: 5732 m2    % Especies predominantes (nombre común)  con respecto a especies principales:  Árboles. N&amp;ordm; total  de unidades arbóreas: 166Acacia del Japón 48%Mimosa plateada 39%Plátano de sombra 11%Falsa acacia 2% Macizos arbustivos.Superficie de macizos arbustivos: 1.199 m2  Madroño 45%Callistemon 23%Evonimo 7%,Instalación parcialmente accesible para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=091b882aacd2e210VgnVCM2000000c205a0aRCRD,PLAZA OLAVIDE 16,V,28010.0,3.0,Trafalgar,https://wikidata.org/entity/Q10384027,7.0,Chamberí,https://wikidata.org/entity/Q1763370,440560.0,4475996.0,40.4324736267854,-3.70078556218242,,,ParquesJardines
5963461,Parque del Museo del Prado,"Parque emblemático que rodea el Museo del Prado, dispone de pequeñas praderas y varios ejemplares de arbolado catalogado o de gran porte.",,,"Metro: Atocha (línea 1). Bus: 10 , 14 , 27 , 34 , 37 , 45 , 59 , 141. RENFE: Atocha RENFE.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Conservación:Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.   Superficie 12.898 m2    % Especies predominantes (nombre común)  con respecto a especies principales:  Árboles. N&amp;ordm; total de unidades arbóreas: 103Acacia del Japón 37%Plátano de sombra 33%Cedro 14%Ciprés común 7% Arbustos. N&amp;ordm; total de unidades arbustivas: 24Laurel 58%Madroño 25%Forsitia 13% Macizos arbustivos. Superficie de macizos arbustivos: 161 m2  Junípero 100%,Instalación parcialmente accesible para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3047ee4002e2e210VgnVCM2000000c205a0aRCRD,PASEO PRADO 11,V,28014.0,5.0,Jerónimos,https://wikidata.org/entity/Q10306766,3.0,Retiro,https://wikidata.org/entity/Q2002296,441248.0,4473911.0,40.4137487602089,-3.69249398307369,,,ParquesJardines
